entry,at,order
"""Patrick @ 4e1BobYvCd"" folds",2023-02-10T02:02:17.722Z,167599453772200
"""Rick @ NctV0vf9uC"" bets 0.32",2023-02-10T02:02:12.093Z,167599453209300
"Flop:  [2♦, 3♦, K♦]",2023-02-10T02:02:05.137Z,167599452513700
"""Patrick @ 4e1BobYvCd"" calls 0.15",2023-02-10T02:02:04.287Z,167599452428700
"""Rick @ NctV0vf9uC"" raises to 0.15",2023-02-10T02:01:56.212Z,167599451621200
"""andy @ jtCtnyHTSX"" folds",2023-02-10T02:01:50.795Z,167599451079500
"""El Donko @ 510sobsutG"" folds",2023-02-10T02:01:47.641Z,167599450764100
"""Patrick @ 4e1BobYvCd"" raises to 0.10",2023-02-10T02:01:46.612Z,167599450661200
"""Rick @ NctV0vf9uC"" posts a big blind of 0.05",2023-02-10T02:01:41.525Z,167599450152507
"""andy @ jtCtnyHTSX"" posts a small blind of 0.02",2023-02-10T02:01:41.525Z,167599450152506
"Your hand is 5♦, 9♣, 8♦, 2♣",2023-02-10T02:01:41.525Z,167599450152505
"Player stacks: #1 ""Rick @ NctV0vf9uC"" (5.41) | #3 ""Patrick @ 4e1BobYvCd"" (4.76) | #5 ""El Donko @ 510sobsutG"" (4.85) | #7 ""andy @ jtCtnyHTSX"" (9.98)",2023-02-10T02:01:41.525Z,167599450152501
"-- starting hand #18 (id: l5seq5wegvnz)  (Pot Limit Omaha Hi) (dealer: ""El Donko @ 510sobsutG"") --",2023-02-10T02:01:41.525Z,167599450152500
"-- ending hand #17 --",2023-02-10T02:01:35.520Z,167599449552002
"""andy @ jtCtnyHTSX"" collected 1.50 from pot with Full House (combination: 6♠, 6♥, 6♦, 3♠, 3♣)",2023-02-10T02:01:35.520Z,167599449552001
"""andy @ jtCtnyHTSX"" shows a 6♠, K♥, J♣, 6♥.",2023-02-10T02:01:35.520Z,167599449552000
"""El Donko @ 510sobsutG"" calls 0.45",2023-02-10T02:01:34.650Z,167599449465000
"""andy @ jtCtnyHTSX"" bets 0.45",2023-02-10T02:01:33.232Z,167599449323200
"""El Donko @ 510sobsutG"" checks",2023-02-10T02:01:30.431Z,167599449043100
"River: 3♠, 10♣, 6♦, 3♣ [K♠]",2023-02-10T02:01:29.324Z,167599448932400
"""El Donko @ 510sobsutG"" calls 0.15",2023-02-10T02:01:28.461Z,167599448846100
"""andy @ jtCtnyHTSX"" bets 0.15",2023-02-10T02:01:26.009Z,167599448600900
"""El Donko @ 510sobsutG"" checks",2023-02-10T02:01:22.515Z,167599448251500
"Turn: 3♠, 10♣, 6♦ [3♣]",2023-02-10T02:01:21.308Z,167599448130800
"""El Donko @ 510sobsutG"" calls 0.10",2023-02-10T02:01:20.413Z,167599448041300
"""andy @ jtCtnyHTSX"" bets 0.10",2023-02-10T02:01:18.473Z,167599447847300
"""El Donko @ 510sobsutG"" checks",2023-02-10T02:01:14.670Z,167599447467000
"Flop:  [3♠, 10♣, 6♦]",2023-02-10T02:01:11.605Z,167599447160500
"""andy @ jtCtnyHTSX"" checks",2023-02-10T02:01:10.804Z,167599447080400
"""El Donko @ 510sobsutG"" calls 0.05",2023-02-10T02:01:08.365Z,167599446836500
"""Patrick @ 4e1BobYvCd"" folds",2023-02-10T02:01:07.016Z,167599446701600
"""Rick @ NctV0vf9uC"" folds",2023-02-10T02:01:05.514Z,167599446551400
"""andy @ jtCtnyHTSX"" posts a big blind of 0.05",2023-02-10T02:01:03.605Z,167599446360507
"""El Donko @ 510sobsutG"" posts a small blind of 0.02",2023-02-10T02:01:03.605Z,167599446360506
"Your hand is 6♠, K♥, J♣, 6♥",2023-02-10T02:01:03.605Z,167599446360505
"Player stacks: #1 ""Rick @ NctV0vf9uC"" (5.41) | #3 ""Patrick @ 4e1BobYvCd"" (4.76) | #5 ""El Donko @ 510sobsutG"" (5.60) | #7 ""andy @ jtCtnyHTSX"" (9.23)",2023-02-10T02:01:03.605Z,167599446360501
"-- starting hand #17 (id: 0g2uar7cbt5t)  (Pot Limit Omaha Hi) (dealer: ""Patrick @ 4e1BobYvCd"") --",2023-02-10T02:01:03.605Z,167599446360500
"-- ending hand #16 --",2023-02-10T02:00:57.579Z,167599445757903
"""andy @ jtCtnyHTSX"" shows a 3♣, Q♠, Q♣, 8♠.",2023-02-10T02:00:57.579Z,167599445757902
"""Rick @ NctV0vf9uC"" collected 1.81 from pot with Three of a Kind (combination: 7♥, 7♣, 7♦, A♥, J♣)",2023-02-10T02:00:57.579Z,167599445757901
"""Rick @ NctV0vf9uC"" shows a A♥, 9♣, 3♠, 7♥.",2023-02-10T02:00:57.579Z,167599445757900
"""Rick @ NctV0vf9uC"" checks",2023-02-10T02:00:56.756Z,167599445675600
"""andy @ jtCtnyHTSX"" checks",2023-02-10T02:00:37.220Z,167599443722000
"River: 8♥, 6♠, 7♣, 7♦ [J♣]",2023-02-10T02:00:34.233Z,167599443423300
"""andy @ jtCtnyHTSX"" calls 0.45",2023-02-10T02:00:33.386Z,167599443338600
"""Rick @ NctV0vf9uC"" bets 0.45",2023-02-10T02:00:28.275Z,167599442827500
"""andy @ jtCtnyHTSX"" checks",2023-02-10T02:00:24.343Z,167599442434300
"Turn: 8♥, 6♠, 7♣ [7♦]",2023-02-10T02:00:17.218Z,167599441721800
"""andy @ jtCtnyHTSX"" calls 0.27",2023-02-10T02:00:16.399Z,167599441639900
"""Rick @ NctV0vf9uC"" bets 0.27",2023-02-10T02:00:10.568Z,167599441056800
"""andy @ jtCtnyHTSX"" checks",2023-02-10T02:00:06.470Z,167599440647000
"Flop:  [8♥, 6♠, 7♣]",2023-02-10T01:59:56.298Z,167599439629800
"""andy @ jtCtnyHTSX"" calls 0.15",2023-02-10T01:59:55.429Z,167599439542900
"""El Donko @ 510sobsutG"" folds",2023-02-10T01:59:54.280Z,167599439428000
"""Patrick @ 4e1BobYvCd"" folds",2023-02-10T01:59:53.292Z,167599439329200
"""Rick @ NctV0vf9uC"" raises to 0.15",2023-02-10T01:59:48.862Z,167599438886200
"""andy @ jtCtnyHTSX"" calls 0.05",2023-02-10T01:59:45.683Z,167599438568300
"""El Donko @ 510sobsutG"" posts a big blind of 0.05",2023-02-10T01:59:43.092Z,167599438309207
"""Patrick @ 4e1BobYvCd"" posts a small blind of 0.02",2023-02-10T01:59:43.092Z,167599438309206
"Your hand is 3♣, Q♠, Q♣, 8♠",2023-02-10T01:59:43.092Z,167599438309205
"Player stacks: #1 ""Rick @ NctV0vf9uC"" (4.47) | #3 ""Patrick @ 4e1BobYvCd"" (4.78) | #5 ""El Donko @ 510sobsutG"" (5.65) | #7 ""andy @ jtCtnyHTSX"" (10.10)",2023-02-10T01:59:43.092Z,167599438309201
"-- starting hand #16 (id: xhhxy95mzz2l)  (Pot Limit Omaha Hi) (dealer: ""Rick @ NctV0vf9uC"") --",2023-02-10T01:59:43.092Z,167599438309200
"-- ending hand #15 --",2023-02-10T01:59:37.079Z,167599437707904
"""Patrick @ 4e1BobYvCd"" shows a 3♥, K♣, 10♦, K♠.",2023-02-10T01:59:37.079Z,167599437707903
"""Rick @ NctV0vf9uC"" shows a 10♣, 7♣, J♠, A♣.",2023-02-10T01:59:37.079Z,167599437707902
"""El Donko @ 510sobsutG"" collected 0.20 from pot with Two Pair (combination: 9♣, 9♦, 6♦, 6♠, Q♣)",2023-02-10T01:59:37.079Z,167599437707901
"""El Donko @ 510sobsutG"" shows a 8♠, 6♦, J♣, 9♣.",2023-02-10T01:59:37.079Z,167599437707900
"""andy @ jtCtnyHTSX"" checks",2023-02-10T01:59:36.208Z,167599437620800
"""El Donko @ 510sobsutG"" checks",2023-02-10T01:59:34.698Z,167599437469800
"""Patrick @ 4e1BobYvCd"" checks",2023-02-10T01:59:33.017Z,167599437301700
"""Rick @ NctV0vf9uC"" checks",2023-02-10T01:59:29.892Z,167599436989200
"River: 5♥, 3♠, 6♠, Q♣ [9♦]",2023-02-10T01:59:28.872Z,167599436887200
"""andy @ jtCtnyHTSX"" checks",2023-02-10T01:59:28.041Z,167599436804100
"""El Donko @ 510sobsutG"" checks",2023-02-10T01:59:26.180Z,167599436618000
"""Patrick @ 4e1BobYvCd"" checks",2023-02-10T01:59:23.712Z,167599436371200
"""Rick @ NctV0vf9uC"" checks",2023-02-10T01:59:22.209Z,167599436220900
"Turn: 5♥, 3♠, 6♠ [Q♣]",2023-02-10T01:59:19.965Z,167599435996500
"""andy @ jtCtnyHTSX"" checks",2023-02-10T01:59:19.111Z,167599435911100
"""El Donko @ 510sobsutG"" checks",2023-02-10T01:59:17.027Z,167599435702700
"""Patrick @ 4e1BobYvCd"" checks",2023-02-10T01:59:14.517Z,167599435451700
"""Rick @ NctV0vf9uC"" checks",2023-02-10T01:59:12.839Z,167599435283900
"Flop:  [5♥, 3♠, 6♠]",2023-02-10T01:59:10.960Z,167599435096000
"""Patrick @ 4e1BobYvCd"" checks",2023-02-10T01:59:10.112Z,167599435011200
"""Rick @ NctV0vf9uC"" calls 0.05",2023-02-10T01:59:07.522Z,167599434752200
"""andy @ jtCtnyHTSX"" calls 0.05",2023-02-10T01:59:05.813Z,167599434581300
"""El Donko @ 510sobsutG"" calls 0.05",2023-02-10T01:59:04.319Z,167599434431900
"""Patrick @ 4e1BobYvCd"" posts a big blind of 0.05",2023-02-10T01:59:02.255Z,167599434225507
"""Rick @ NctV0vf9uC"" posts a small blind of 0.02",2023-02-10T01:59:02.255Z,167599434225506
"Your hand is 6♥, 7♥, K♦, 7♠",2023-02-10T01:59:02.255Z,167599434225505
"Player stacks: #1 ""Rick @ NctV0vf9uC"" (4.52) | #3 ""Patrick @ 4e1BobYvCd"" (4.83) | #5 ""El Donko @ 510sobsutG"" (5.50) | #7 ""andy @ jtCtnyHTSX"" (10.15)",2023-02-10T01:59:02.255Z,167599434225501
"-- starting hand #15 (id: bbjdqjkswmdu)  (Pot Limit Omaha Hi) (dealer: ""andy @ jtCtnyHTSX"") --",2023-02-10T01:59:02.255Z,167599434225500
"Undealt cards: K♣, 10♣, 5♥ [A♠, J♦]",2023-02-10T01:58:56.700Z,167599433670000
"-- ending hand #14 --",2023-02-10T01:58:56.292Z,167599433629202
"""Rick @ NctV0vf9uC"" collected 0.15 from pot",2023-02-10T01:58:56.292Z,167599433629201
"Uncalled bet of 0.15 returned to ""Rick @ NctV0vf9uC""",2023-02-10T01:58:56.292Z,167599433629200
"""andy @ jtCtnyHTSX"" folds",2023-02-10T01:58:55.460Z,167599433546000
"""El Donko @ 510sobsutG"" folds",2023-02-10T01:58:49.901Z,167599432990100
"""Rick @ NctV0vf9uC"" bets 0.15",2023-02-10T01:58:47.812Z,167599432781200
"""andy @ jtCtnyHTSX"" checks",2023-02-10T01:58:42.186Z,167599432218600
"Flop:  [K♣, 10♣, 5♥]",2023-02-10T01:58:35.741Z,167599431574100
"""Rick @ NctV0vf9uC"" checks",2023-02-10T01:58:34.908Z,167599431490800
"""andy @ jtCtnyHTSX"" calls 0.05",2023-02-10T01:58:32.115Z,167599431211500
"""El Donko @ 510sobsutG"" calls 0.05",2023-02-10T01:58:28.156Z,167599430815600
"""Patrick @ 4e1BobYvCd"" folds",2023-02-10T01:58:22.562Z,167599430256200
"""Rick @ NctV0vf9uC"" posts a big blind of 0.05",2023-02-10T01:58:19.733Z,167599429973307
"""andy @ jtCtnyHTSX"" posts a small blind of 0.02",2023-02-10T01:58:19.733Z,167599429973306
"Your hand is 8♣, 8♥, 9♠, 2♠",2023-02-10T01:58:19.733Z,167599429973305
"Player stacks: #1 ""Rick @ NctV0vf9uC"" (4.42) | #3 ""Patrick @ 4e1BobYvCd"" (4.83) | #5 ""El Donko @ 510sobsutG"" (5.55) | #7 ""andy @ jtCtnyHTSX"" (10.20)",2023-02-10T01:58:19.733Z,167599429973301
"-- starting hand #14 (id: r7gzxyrxxgk5)  (Pot Limit Omaha Hi) (dealer: ""El Donko @ 510sobsutG"") --",2023-02-10T01:58:19.733Z,167599429973300
"""El Donko @ 510sobsutG"" shows a 8♣, K♣, 7♣, A♣.",2023-02-10T01:58:13.574Z,167599429357400
"-- ending hand #13 --",2023-02-10T01:58:13.221Z,167599429322101
"""andy @ jtCtnyHTSX"" collected 10.20 from pot with Flush (combination: Q♠, 10♠, 8♠, 7♠, 4♠)",2023-02-10T01:58:13.221Z,167599429322100
"River: 7♠, 10♠, 8♠, 4♥ [9♣]",2023-02-10T01:58:09.129Z,167599428912900
"Turn: 7♠, 10♠, 8♠ [4♥]",2023-02-10T01:58:05.126Z,167599428512600
"""andy @ jtCtnyHTSX"" shows a A♦, Q♠, Q♦, 4♠.",2023-02-10T01:58:01.110Z,167599428111001
"""Rick @ NctV0vf9uC"" shows a 2♠, 10♦, 6♠, 2♣.",2023-02-10T01:58:01.110Z,167599428111000
"Some players choose to not run it twice.",2023-02-10T01:58:00.253Z,167599428025301
"""Rick @ NctV0vf9uC"" chooses to not run it twice.",2023-02-10T01:58:00.253Z,167599428025300
"""andy @ jtCtnyHTSX"" chooses to  run it twice.",2023-02-10T01:57:59.426Z,167599427942600
"Remaining players decide whether to run it twice.",2023-02-10T01:57:57.323Z,167599427732301
"""andy @ jtCtnyHTSX"" calls 4.80 and go all in",2023-02-10T01:57:57.323Z,167599427732300
"""Rick @ NctV0vf9uC"" raises to 4.80",2023-02-10T01:56:54.797Z,167599421479700
"""andy @ jtCtnyHTSX"" raises to 2.70",2023-02-10T01:56:43.266Z,167599420326600
"""El Donko @ 510sobsutG"" folds",2023-02-10T01:56:35.915Z,167599419591500
"""Rick @ NctV0vf9uC"" raises to 1.20",2023-02-10T01:56:33.740Z,167599419374000
"""andy @ jtCtnyHTSX"" bets 0.30",2023-02-10T01:56:30.207Z,167599419020700
"""El Donko @ 510sobsutG"" checks",2023-02-10T01:56:23.696Z,167599418369600
"Flop:  [7♠, 10♠, 8♠]",2023-02-10T01:56:21.131Z,167599418113100
"""El Donko @ 510sobsutG"" calls 0.20",2023-02-10T01:56:20.319Z,167599418031900
"""Rick @ NctV0vf9uC"" calls 0.20",2023-02-10T01:56:13.832Z,167599417383200
"""andy @ jtCtnyHTSX"" raises to 0.20",2023-02-10T01:56:11.965Z,167599417196500
"""El Donko @ 510sobsutG"" calls 0.05",2023-02-10T01:56:05.556Z,167599416555600
"""Patrick @ 4e1BobYvCd"" folds",2023-02-10T01:56:00.832Z,167599416083200
"""Rick @ NctV0vf9uC"" calls 0.05",2023-02-10T01:55:58.707Z,167599415870700
"""andy @ jtCtnyHTSX"" posts a big blind of 0.05",2023-02-10T01:55:56.670Z,167599415667007
"""El Donko @ 510sobsutG"" posts a small blind of 0.02",2023-02-10T01:55:56.670Z,167599415667006
"Your hand is A♦, Q♠, Q♦, 4♠",2023-02-10T01:55:56.670Z,167599415667005
"Player stacks: #1 ""Rick @ NctV0vf9uC"" (9.42) | #3 ""Patrick @ 4e1BobYvCd"" (4.83) | #5 ""El Donko @ 510sobsutG"" (5.75) | #7 ""andy @ jtCtnyHTSX"" (5.00)",2023-02-10T01:55:56.670Z,167599415667001
"-- starting hand #13 (id: wgfqbznoqbw6)  (Pot Limit Omaha Hi) (dealer: ""Patrick @ 4e1BobYvCd"") --",2023-02-10T01:55:56.670Z,167599415667000
"""Rick @ NctV0vf9uC"" shows a 3♣, 7♦, 2♠, 2♣.",2023-02-10T01:55:52.172Z,167599415217200
"-- ending hand #12 --",2023-02-10T01:55:50.162Z,167599415016203
"""Patrick @ 4e1BobYvCd"" shows a K♠, 6♠, 8♦, 10♠.",2023-02-10T01:55:50.162Z,167599415016202
"""El Donko @ 510sobsutG"" collected 0.35 from pot with Two Pair (combination: K♣, K♥, J♣, J♥, A♠)",2023-02-10T01:55:50.162Z,167599415016201
"""El Donko @ 510sobsutG"" shows a Q♦, K♣, Q♣, J♣.",2023-02-10T01:55:50.162Z,167599415016200
"""Rick @ NctV0vf9uC"" folds",2023-02-10T01:55:49.266Z,167599414926600
"""El Donko @ 510sobsutG"" calls 0.10",2023-02-10T01:55:45.965Z,167599414596500
"""Patrick @ 4e1BobYvCd"" bets 0.10",2023-02-10T01:55:44.358Z,167599414435800
"River: 3♦, A♠, 6♦, J♥ [K♥]",2023-02-10T01:55:37.956Z,167599413795600
"""Rick @ NctV0vf9uC"" checks",2023-02-10T01:55:37.144Z,167599413714400
"""El Donko @ 510sobsutG"" checks",2023-02-10T01:55:31.046Z,167599413104600
"""Patrick @ 4e1BobYvCd"" checks",2023-02-10T01:55:23.628Z,167599412362800
"Turn: 3♦, A♠, 6♦ [J♥]",2023-02-10T01:55:17.139Z,167599411713900
"""Rick @ NctV0vf9uC"" checks",2023-02-10T01:55:16.311Z,167599411631100
"""El Donko @ 510sobsutG"" checks",2023-02-10T01:55:15.059Z,167599411505900
"""Patrick @ 4e1BobYvCd"" checks",2023-02-10T01:55:12.842Z,167599411284200
"Flop:  [3♦, A♠, 6♦]",2023-02-10T01:55:00.929Z,167599410092900
"""El Donko @ 510sobsutG"" checks",2023-02-10T01:55:00.047Z,167599410004700
"""Patrick @ 4e1BobYvCd"" calls 0.05",2023-02-10T01:54:56.227Z,167599409622700
"""Rick @ NctV0vf9uC"" calls 0.05",2023-02-10T01:54:49.630Z,167599408963000
"""andy @ jtCtnyHTSX"" folds",2023-02-10T01:54:48.293Z,167599408829300
"""El Donko @ 510sobsutG"" posts a big blind of 0.05",2023-02-10T01:54:40.485Z,167599408048510
"""Patrick @ 4e1BobYvCd"" posts a small blind of 0.02",2023-02-10T01:54:40.485Z,167599408048509
"Your hand is 9♦, 6♣, 9♠, 2♦",2023-02-10T01:54:40.485Z,167599408048508
"Player stacks: #1 ""Rick @ NctV0vf9uC"" (9.47) | #3 ""Patrick @ 4e1BobYvCd"" (4.98) | #5 ""El Donko @ 510sobsutG"" (5.55) | #7 ""andy @ jtCtnyHTSX"" (5.00)",2023-02-10T01:54:40.485Z,167599408048504
"-- starting hand #12 (id: ivtax6tk5xed)  (Pot Limit Omaha Hi) (dealer: ""Rick @ NctV0vf9uC"") --",2023-02-10T01:54:40.485Z,167599408048503
"The player ""andy @ jtCtnyHTSX"" joined the game with a stack of 5.00.",2023-02-10T01:54:40.485Z,167599408048502
"The game's big blind was changed from 0.02 to 0.05.",2023-02-10T01:54:40.485Z,167599408048501
"The game's small blind was changed from 0.01 to 0.02.",2023-02-10T01:54:40.485Z,167599408048500
"-- ending hand #11 --",2023-02-10T01:54:34.429Z,167599407442902
"""Rick @ NctV0vf9uC"" collected 1.57 from pot with Three of a Kind (combination: 3♥, 3♦, 3♠, Q♦, 10♠)",2023-02-10T01:54:34.429Z,167599407442901
"""Rick @ NctV0vf9uC"" shows a 7♣, 3♥, 10♠, 5♥.",2023-02-10T01:54:34.429Z,167599407442900
"""El Donko @ 510sobsutG"" checks",2023-02-10T01:54:33.560Z,167599407356000
"""Rick @ NctV0vf9uC"" checks",2023-02-10T01:54:32.412Z,167599407241200
"River: 3♦, 8♥, 3♠, J♣ [Q♦]",2023-02-10T01:54:29.680Z,167599406968000
"""El Donko @ 510sobsutG"" calls 0.47",2023-02-10T01:54:28.869Z,167599406886900
"""Rick @ NctV0vf9uC"" bets 0.47",2023-02-10T01:54:25.703Z,167599406570300
"Turn: 3♦, 8♥, 3♠ [J♣]",2023-02-10T01:54:19.470Z,167599405947000
"""El Donko @ 510sobsutG"" calls 0.21",2023-02-10T01:54:18.662Z,167599405866200
"""Patrick @ 4e1BobYvCd"" folds",2023-02-10T01:54:13.422Z,167599405342200
"""Rick @ NctV0vf9uC"" bets 0.21",2023-02-10T01:54:11.745Z,167599405174500
"Flop:  [3♦, 8♥, 3♠]",2023-02-10T01:54:02.454Z,167599404245400
"""Patrick @ 4e1BobYvCd"" calls 0.07",2023-02-10T01:54:01.623Z,167599404162300
"The admin approved the player ""andy @ jtCtnyHTSX"" participation with a stack of 5.00.",2023-02-10T01:53:58.129Z,167599403812900
"The player ""andy @ jtCtnyHTSX"" requested a seat.",2023-02-10T01:53:54.323Z,167599403432300
"""Rick @ NctV0vf9uC"" calls 0.07",2023-02-10T01:53:49.444Z,167599402944400
"""El Donko @ 510sobsutG"" raises to 0.07",2023-02-10T01:53:46.620Z,167599402662000
"""Patrick @ 4e1BobYvCd"" posts a big blind of 0.02",2023-02-10T01:53:42.277Z,167599402227706
"""Rick @ NctV0vf9uC"" posts a small blind of 0.01",2023-02-10T01:53:42.277Z,167599402227705
"Player stacks: #1 ""Rick @ NctV0vf9uC"" (8.65) | #3 ""Patrick @ 4e1BobYvCd"" (5.05) | #5 ""El Donko @ 510sobsutG"" (6.30)",2023-02-10T01:53:42.277Z,167599402227701
"-- starting hand #11 (id: i795wjdwvda9)  (Pot Limit Omaha Hi) (dealer: ""El Donko @ 510sobsutG"") --",2023-02-10T01:53:42.277Z,167599402227700
"""El Donko @ 510sobsutG"" shows a A♣, 9♣, 2♠, 9♠.",2023-02-10T01:53:40.397Z,167599402039700
"-- ending hand #10 --",2023-02-10T01:53:38.644Z,167599401864402
"""El Donko @ 510sobsutG"" collected 2.70 from pot",2023-02-10T01:53:38.644Z,167599401864401
"Uncalled bet of 2.02 returned to ""El Donko @ 510sobsutG""",2023-02-10T01:53:38.644Z,167599401864400
"""Rick @ NctV0vf9uC"" folds",2023-02-10T01:53:37.827Z,167599401782700
"""El Donko @ 510sobsutG"" raises to 2.83",2023-02-10T01:53:36.801Z,167599401680100
"""Rick @ NctV0vf9uC"" bets 0.81",2023-02-10T01:53:29.577Z,167599400957700
"""El Donko @ 510sobsutG"" checks",2023-02-10T01:53:26.242Z,167599400624200
"River: 3♣, 10♣, 8♣, 5♦ [4♦]",2023-02-10T01:53:23.863Z,167599400386300
"""Rick @ NctV0vf9uC"" checks",2023-02-10T01:53:23.049Z,167599400304900
"""El Donko @ 510sobsutG"" checks",2023-02-10T01:53:20.498Z,167599400049800
"Turn: 3♣, 10♣, 8♣ [5♦]",2023-02-10T01:53:18.775Z,167599399877500
"""El Donko @ 510sobsutG"" calls 0.48",2023-02-10T01:53:17.962Z,167599399796200
"""Rick @ NctV0vf9uC"" raises to 0.48",2023-02-10T01:53:12.768Z,167599399276800
"""El Donko @ 510sobsutG"" bets 0.12",2023-02-10T01:53:09.318Z,167599398931800
"Flop:  [3♣, 10♣, 8♣]",2023-02-10T01:53:01.959Z,167599398195900
"""Rick @ NctV0vf9uC"" calls 0.06",2023-02-10T01:53:01.122Z,167599398112200
"""El Donko @ 510sobsutG"" raises to 0.06",2023-02-10T01:52:56.916Z,167599397691600
"""Patrick @ 4e1BobYvCd"" folds",2023-02-10T01:52:53.024Z,167599397302400
"""Rick @ NctV0vf9uC"" posts a big blind of 0.02",2023-02-10T01:52:49.152Z,167599396915206
"""El Donko @ 510sobsutG"" posts a small blind of 0.01",2023-02-10T01:52:49.152Z,167599396915205
"Player stacks: #1 ""Rick @ NctV0vf9uC"" (10.00) | #3 ""Patrick @ 4e1BobYvCd"" (5.05) | #5 ""El Donko @ 510sobsutG"" (4.95)",2023-02-10T01:52:49.152Z,167599396915201
"-- starting hand #10 (id: 5vxzxmleupfa)  (Pot Limit Omaha Hi) (dealer: ""Patrick @ 4e1BobYvCd"") --",2023-02-10T01:52:49.152Z,167599396915200
"""El Donko @ 510sobsutG"" shows a J♥, 6♣, J♣, 7♠.",2023-02-10T01:52:44.949Z,167599396494900
"""Rick @ NctV0vf9uC"" shows a 10♣, 6♦, 7♣, 7♥.",2023-02-10T01:52:44.843Z,167599396484300
"-- ending hand #9 --",2023-02-10T01:52:44.742Z,167599396474202
"""Patrick @ 4e1BobYvCd"" collected 0.36 from pot",2023-02-10T01:52:44.742Z,167599396474201
"Uncalled bet of 0.36 returned to ""Patrick @ 4e1BobYvCd""",2023-02-10T01:52:44.742Z,167599396474200
"""El Donko @ 510sobsutG"" folds",2023-02-10T01:52:43.853Z,167599396385300
"""Patrick @ 4e1BobYvCd"" bets 0.36",2023-02-10T01:52:39.937Z,167599395993700
"River: J♠, 9♦, 4♠, 5♠ [7♦]",2023-02-10T01:52:32.528Z,167599395252800
"""Rick @ NctV0vf9uC"" folds",2023-02-10T01:52:31.645Z,167599395164500
"""El Donko @ 510sobsutG"" calls 0.12",2023-02-10T01:52:26.662Z,167599394666200
"""Patrick @ 4e1BobYvCd"" bets 0.12",2023-02-10T01:52:23.924Z,167599394392400
"Turn: J♠, 9♦, 4♠ [5♠]",2023-02-10T01:52:18.129Z,167599393812900
"""Rick @ NctV0vf9uC"" checks",2023-02-10T01:52:17.313Z,167599393731300
"""El Donko @ 510sobsutG"" checks",2023-02-10T01:52:14.499Z,167599393449900
"""Patrick @ 4e1BobYvCd"" checks",2023-02-10T01:52:12.238Z,167599393223800
"Flop:  [J♠, 9♦, 4♠]",2023-02-10T01:52:09.115Z,167599392911500
"""El Donko @ 510sobsutG"" calls 0.04",2023-02-10T01:52:08.230Z,167599392823000
"""Patrick @ 4e1BobYvCd"" calls 0.04",2023-02-10T01:52:05.789Z,167599392578900
"""Rick @ NctV0vf9uC"" raises to 0.04",2023-02-10T01:52:01.429Z,167599392142900
"""El Donko @ 510sobsutG"" posts a big blind of 0.02",2023-02-10T01:51:58.152Z,167599391815206
"""Patrick @ 4e1BobYvCd"" posts a small blind of 0.01",2023-02-10T01:51:58.152Z,167599391815205
"Player stacks: #1 ""Rick @ NctV0vf9uC"" (10.04) | #3 ""Patrick @ 4e1BobYvCd"" (4.85) | #5 ""El Donko @ 510sobsutG"" (5.11)",2023-02-10T01:51:58.152Z,167599391815201
"-- starting hand #9 (id: ug8swkpdn6n1)  (Pot Limit Omaha Hi) (dealer: ""Rick @ NctV0vf9uC"") --",2023-02-10T01:51:58.152Z,167599391815200
"-- ending hand #8 --",2023-02-10T01:51:52.210Z,167599391221002
"""Rick @ NctV0vf9uC"" collected 0.04 from pot",2023-02-10T01:51:52.210Z,167599391221001
"Uncalled bet of 0.04 returned to ""Rick @ NctV0vf9uC""",2023-02-10T01:51:52.210Z,167599391221000
"""Patrick @ 4e1BobYvCd"" folds",2023-02-10T01:51:51.363Z,167599391136300
"""Rick @ NctV0vf9uC"" bets 0.04",2023-02-10T01:51:47.837Z,167599390783700
"Flop:  [J♦, 7♠, 10♥]",2023-02-10T01:51:24.999Z,167599388499900
"""Patrick @ 4e1BobYvCd"" checks",2023-02-10T01:51:24.187Z,167599388418700
"""Rick @ NctV0vf9uC"" calls 0.02",2023-02-10T01:51:10.285Z,167599387028500
"""El Donko @ 510sobsutG"" folds",2023-02-10T01:51:08.524Z,167599386852400
"""Patrick @ 4e1BobYvCd"" posts a big blind of 0.02",2023-02-10T01:51:05.993Z,167599386599306
"""Rick @ NctV0vf9uC"" posts a small blind of 0.01",2023-02-10T01:51:05.993Z,167599386599305
"Player stacks: #1 ""Rick @ NctV0vf9uC"" (10.02) | #3 ""Patrick @ 4e1BobYvCd"" (4.87) | #5 ""El Donko @ 510sobsutG"" (5.11)",2023-02-10T01:51:05.993Z,167599386599301
"-- starting hand #8 (id: 2uwu2zcykhqp)  (Pot Limit Omaha Hi) (dealer: ""El Donko @ 510sobsutG"") --",2023-02-10T01:51:05.993Z,167599386599300
"-- ending hand #7 --",2023-02-10T01:51:00.076Z,167599386007602
"""Rick @ NctV0vf9uC"" collected 0.04 from pot",2023-02-10T01:51:00.076Z,167599386007601
